,Text,Biased
6765,russia and china ties can only be strengthened since the us stabbed china in the back with a trade war and zionazi� httpstcofsvjazkfmt,1
6766,busted ultraracist zionazi israeli military admits zionist soldier deliberately set fire to palestinian fields t� httpstco25l58szkxf,1
6767,dauntinglys santafeez zionazi bot,1
6768,what would you expect from zionazi�s the kill brown people for a fucking imaginary divine right to someone else�s l� httpstcoyxnvlghetf,1
6769,beautifuieyesep artpopalien youre not only stupid but fucking ugly toozionazi piece of trash probably can� httpstcoorf1egykz4,1
6770,rt sthaher1 rachaelswindon the most cowards on earth are those zionazis pigs,1
6771,meckeringboy settlers no invaders zionazis israelicrimes apartheidisrael,1
6772,schwarzenegger anyone who supports the racist apartheid colonial terrorist zionazi brutal vile murdering regimewh� httpstcokzz8cqhwyi,1
6773,its becoming clearer by the minute how spineless and appeasing the us zionazi empires opponents on the left actua� httpstcolgtenomjab,1
6774,hes convinced of zionazi control of the media believes that cameron relies on jewish roots for finance and is� httpstco9g27sxurgi,0
6775,"sabatay zwi and messia 
greatisrael the kabbalist zionazi and the fall of the khalifat ottomans
erdogan putin russia israel eu usa
syria

httpstcoq0no7h2yka",1
6776,yippie between her and chucky shumer the zionazi�s can count on continued billions of free usa taxpayer  in whi� httpstcoosfjar3xms,1
6777,isthiscanada wisermann zionazis israel,1
6778,"realdonaldtrump we tried to do that in palestine
but the zionazis invaded and its been 70 years of terrorism
un� httpstco64vcpdcowm",1
6779,mightyjar negarmortazavi yawn another zionazi bore supporting apartheid and terrorism on twitter,1
6780,"palestinian abdullah abu nasr executed by israeli zionazis for the crime of being curious
 on his own land
murder
bds
grouppalestine

httpstcod6dshufkpz",1
6781,michaelgove zionazi maureen lipman has left the labour party three times thats 3 times the last time was� httpstcopmdq6z63ud,1
6782,djaspora rasthafareye the zionazis still harbour the expansionist dreamgreater israel joining and subsequently� httpstconbt3sfh9ke,1
6783,rt plynch1036 zionazi�s need guns to prop up their misanthropic ideology httpstcoxln4hdj8t0,1
6784,zeevklein2 idf you always support zionazis,1
6785,were going to take out 7 countries in 5 years iraqsyrialebanonlibyasomaliasudan amp iran  zionazism� httpstcobfinuv0j2u,1
6786,we all know that lindsay and her �friends� are all a bunch of warmongering zionazi plants that put israel over amer� httpstcob5twqivcgo,1
6787,and you wont see or hear any of it on zionazi us empire tv amp media cnn foxnews msnbc bbc skynews euronews rai dw etc�us is torturing chelseamanning� top un official says her treatment is �cruel and degrading�  httpstcofokxxcyrfp capetown southafrica,1
6788,and you wont see or hear any of it on zionazi us empire tv amp media cnn foxnews msnbc bbc skynews euronews rai dw etc�us is torturing chelseamanning� top un official says her treatment is �cruel and degrading�  httpstcofokxxcyrfp capetown southafrica,1
6789,bariweiss zionazis who essentially have the worlds largest open air concentration camps,1
6790,"robertgsilvermn i take it that you are zionazi propagandist

otherwise you would mention the british white paper of 1939 wherein the uk clarified tha balfour was seeking a small village within palestine 

shortly thereafter menachem begin and the irgun zionazi gang blew up the king david hot",1
6791,another zionazi pogrom,1
6792,hm �s government simply recognized that it needed us help during ww1 and it could count on the zionazis to manipulate woodrow wilson,1
6793,zionazism govt employeesundeclared israeli assetsagents using usanato 2 slaughter muslims 4 israeli greater lebansraum amp syrian oil promised 2 rmurdochrothschild by netanyahu israeli bribery of thedemocrats leadership whnsc hascdemocrats senateforeign houseforeign ap,1
6794,"brycebealey levantine ruairiwood take your spewed zionazi poison and spreading your reversed hate of arabs and palestinians and stick your foken label up your where the sun dont shine bds
zionism is hate bds their ass",1
6795,taxreformexpert trump bombed zionazi israel great man,1
6796,swilkinsonbc zionazis pogroms amp world powers were silent when hitler was killing jews  with the collaboration of zionist jews amp now world powers silent again when zionists are killing palestinians unconscionable,1
6797,anthonyvclark20 bernie never voted against selling weapons to saudi arabia he is a zionazi,1
6798,irishzionist slipkn0t8 any1butcorbyn zionazis,1
6799,this zionazi us mafia head will use every dirty blackmail trick in the book the iraq people must not cave intrump threatens iraq with �very big sanctions� unless it pays back billions httpstcolsmusqwq4h capetown southafrica,1
6800,this zionazi us mafia head will use every dirty blackmail trick in the book the iraq people must not cave intrump threatens iraq with �very big sanctions� unless it pays back billions httpstcolsmusqwq4h capetown southafrica,1
6801,mark levine might be an expert on his zionazist judaism and us constitution but hes not an expert on islam if descendants of protestants and catholics are prostitutes to the zionazist jews they islamic will not surrender naziwasinventedbyzionistsjews,1
6802,mojos55 there never is when the zionazi gangsters run the show  he was smuggled out in a wheelchair and taken away by  ambulance,1
6803,says all the evil is coming from out of new york  and cia hq in virginia zionazis  i think he is right and its been networking and spreading globally for around 120 years httpstcoguizkh2ufy,1
6804,"puddleglum55  what 

if you knew enough then you would know that the fault is all on the zionazis read the history from 1917 to 1948",1
6805,samuelsegenrei1 ahmadmansour talking to zionazis is a waste of time,1
6806,wahahahha that is how zionazis see themselves ,1
6807,kristenhinkson the world is being run by the zionazi cabal mobsters,1
6808,statedept realdonaldtrump mr president you and your administration stands only and only for zionazi terrorist state of israel,1
6809,"hpsarcastic dbanksy alexcholmes so the labour councillor who called be a zionazi corrupt sub human child killer is just one of those things is it
or the candidate who likes to ask if my wife is feeling any better on the anniversary of her death",0
6810,useless weak pleas amp no firm rejections of us zionazi pressure again from spineless chinawanton threats solve nothing� china blasts �longarm jurisdiction� of us sanctions httpstcoijjsvxpti8� capetown southafrica,1
6811,trump as persuaded by alleged zionazi youth graduate jared kushner and zionist ultraracist stephen miller is continuing to push out the mountain of yuge lies in a vanishing return of hope of them being accepted as truth httpstco3pldlevtg2,1
6812,shenaz10 arashmaz does this give the zionazi sadist a fix does it warngraphic httpstcobjzzkrwqqy,1
6813,enddebtslavery1 dulce4periculum vmontef1 amemehack israel would be nothing without the us and the zionazis that fund it ,1
6814,zionazis israelcrimes,1
6815,utterly evil apartheid israel zionazis deliberately floods hundreds of acres of farmlands in gaza attempting to further starve out the state of palestine citizens httpstco6rkgvcfmcc bds boycott all zionist culture,1
6816,utterly evil apartheid israel zionazis deliberately floods hundreds of acres of farmlands in gaza attempting to further starve out the state of palestine citizens httpstco6rkgvcfmcc bds boycott all zionist culture,1
6817,eddiedonovan ilhanmn berniesanders why are you a filthy zionazi ,1
6818,"acyn alan dershowitz  is a well known plagiarist and fabricator of lies    a zionazi to the bone
httpstcooqzmm5sptx",1
6819,jnavinfo bdsmovement axa no freedom for genocidal terrorist zionazis bds freepalestine freetheworld,1
6820,"a variant of dontsayjewsayzionist 
dont say jewnazi say zionazi 
httpstco6azuusd7yi",0
6821,calicali2000 secpompeo  a prophet wannabe  will do whatever the zionazis demand,1
6822,"rt gileadini a variant of dontsayjewsayzionist 
dont say jewnazi say zionazi 
httpstco6azuusd7yi",0
6823,borzou ichrcanada probably another zionazi pressure tactic,1
6824,"zionazifascistsbarbaricsettlerskidnappedpalestinianschildren 
zionazifascistsbarbaricsettlersexecutedpalestinianschildren 
israeliwarcrimes 
israelicrimes 
grouppalestine 
 
freepalestine  httpstcooc5ug4bujt",1
6825,swilkinsonbc weapon testing on civilians only zionazis will do this,1
6826," oh and of course baby killing zionazi and kke

that seems to go without saying",0
6827,"rt deedswylie  oh and of course baby killing zionazi and kke

that seems to go without saying",0
6828,"are you kidding 
 
the zionazis control our government and the lamestream media  so you do the math",1
6829,"adammp81 cupid23g deanobeidallah realdonaldtrump another nazi learned verbal tactic used by zionazis in an effort to negate the nationhood and identity of the palestinian people  

yawn  httpstcohfnyk9cmas",1
6830,exactlyagain the strangulation of zionazis not a real peace deal�a farceusa hasn�t been an honest broker in decadeshow could they when there r 350 zio 501c grps milking us tax amp lobbyist grps who bully us govtlying trump must abide by his boss weasel adelson amp foreign zios,1
6831,every country must reject netanyahoo concocted fake deal of the century world nations must stand up to this zionazis crime of the century no more balfour ,1
6832,every country must reject netanyahoo concocted fake deal of the century world nations must stand up to this zionazis crime of the century no more balfour ,1
6833,"marklevinshow the racist comments leave little doubt as to whom your hatefilled zionazi screeds attract sad news for you all the days of white supremacism in the us and israelpalestine are waning 
when zionists tweet fake news they double down instead of retracting",1
6834,"luanagoriss lokshensoupjek mckaymsmith oh yeah
forgot that one zionazi
the jew haters adore that one ",0
6835,"dpjhodges everything was great apart from the continuous fake anti semitism claims against corbyn by the zionazis 
the real racists won the election ",1
6836,swilkinsonbc zionazis pogroms as long as world leaders keep silent zionazis pogroms will continue,1
6837,"berniewouldawon tausendeins elizabeth warren also plays the obama aborigines card like the zionazis who abuse holocaust to serve the superrich war donators amp wonders of the barbarastreisandeffect 
 freeassangenow kenfm teamkenfm nachdenkseiten nuoviso spiegelanti telepolisnews rtdeutsch httpstcogsak44tryp",1
6838,"berniewouldawon tausendeins elizabeth warren also plays the obama aborigines card like the zionazis who abuse holocaust to serve the superrich war donators amp wonders of the barbarastreisandeffect 
 freeassangenow kenfm teamkenfm nachdenkseiten nuoviso spiegelanti telepolisnews rtdeutsch httpstcogsak44tryp",1
6839,pscbrixton imemcnews idf  zionazis  bds is the answer,1
6840,sahouraxo apartheid israel  zionazi hellhole,1
6841,"apartheid zionazist
ethnic cleansing land seizure home demolition military occupation bombing of gaza
israel is copying south africa very well

sobatpalestinaina 
israelicrimes
httpstcovynnnqig8u",1
6842,"apartheid zionazist
ethnic cleansing land seizure home demolition military occupation bombing of gaza
israel is copying south africa very well

sobatpalestinaina 
israelicrimes
httpstcovynnnqig8u",1
6843,"apartheid zionazist
ethnic cleansing land seizure home demolition military occupation bombing of gaza
israel is copying south africa very well

sobatpalestinaina 
israelicrimes
httpstcovynnnqig8u",1
6844,"apartheid zionazist
ethnic cleansing land seizure home demolition military occupation bombing of gaza
israel is copying south africa very well

sobatpalestinaina 
israelicrimes
httpstcovynnnqig8u",1
